secID,wayID,roadID,roadName,startNodeID,endNodeID
Sec6401,89405691,R603,海棠路,1037005496,2720444134
Sec6402,89405691,R603,海棠路,2720444134,2720444136
Sec6403,89405691,R603,海棠路,2720444136,1037005467
Sec6404,89405691,R603,海棠路,1037005467,1037005485
Sec6405,89405691,R603,海棠路,1037005485,1037005502
Sec6406,89405691,R603,海棠路,1037005502,1037005472
Sec6407,89405691,R603,海棠路,1037005472,1037005482
Sec6408,89405691,R603,海棠路,1037005482,1037005501
Sec6409,89405691,R603,海棠路,1037005501,2720444138
Sec6410,89405691,R603,海棠路,2720444138,1037005471
Sec6411,89405691,R603,海棠路,1037005471,1037005490
Sec6412,89405691,R603,海棠路,1037005490,2720444140
Sec6413,89405691,R603,海棠路,2720444140,2720444142
Sec6414,89405691,R603,海棠路,2720444142,3179752733
Sec6415,89405691,R603,海棠路,3179752733,3401318168
Sec6416,89405691,R603,海棠路,3401318168,3401318167
Sec6417,89405691,R603,海棠路,3401318167,3401318166
Sec6418,89405691,R603,海棠路,3401318166,1037005495
Sec6419,89405691,R603,海棠路,1037005495,1037005512
Sec6420,89405691,R603,海棠路,1037005512,5016641607
Sec6421,89405691,R603,海棠路,5016641607,1025886703
Sec6422,89405691,R603,海棠路,1025886703,3714867475
Sec6423,89405691,R603,海棠路,3714867475,5016642829
Sec6424,89405691,R603,海棠路,5016642829,5016642828
Sec6425,89405691,R603,海棠路,5016642828,4260732634
Sec6426,89405691,R603,海棠路,4260732634,1037005493
Sec6427,89405691,R603,海棠路,1037005493,1037005510
Sec6428,89405691,R603,海棠路,1037005510,4319020372
Sec6429,89405691,R603,海棠路,4319020372,1037005481
Sec6430,412970744,R604,涂山路,4142927431,4142927437
Sec6431,304261083,R605,涡阳路,3087943831,5001488175
Sec6432,304261083,R605,涡阳路,5001488175,5001488182
Sec6433,304261083,R605,涡阳路,5001488182,3527385756
Sec6434,304261083,R605,涡阳路,3527385756,5002849825
Sec6435,304261083,R605,涡阳路,5002849825,5002849929
Sec6436,304261083,R605,涡阳路,5002849929,5002849899
Sec6437,304261083,R605,涡阳路,5002849899,5002844718
Sec6438,304261083,R605,涡阳路,5002844718,5002849841
Sec6439,304261083,R605,涡阳路,5002849841,5002849831
Sec6440,304261083,R605,涡阳路,5002849831,2672983265
Sec6441,498832924,R606,润河路,2074228847,4183805761
Sec6442,498832924,R606,润河路,4183805761,4183805757
Sec6443,498832924,R606,润河路,4183805757,4183805755
Sec6444,498832924,R606,润河路,4183805755,4183805754
Sec6445,498832924,R606,润河路,4183805754,4183805753
Sec6446,498832924,R606,润河路,4183805753,2672983313
Sec6447,498832924,R606,润河路,2672983313,5134128724
Sec6448,498832924,R606,润河路,5134128724,5134128782
Sec6449,195681496,R607,淝河路,1951410474,3290374843
Sec6450,195681496,R607,淝河路,3290374843,3290374830
Sec6451,195681496,R607,淝河路,3290374830,3111585660
Sec6452,195681475,R608,淝河路,2061057143,3290374906
Sec6453,195681475,R608,淝河路,3290374906,3278153771
Sec6454,195681475,R608,淝河路,3278153771,3278153770
Sec6455,195681475,R608,淝河路,3278153770,3278153769
Sec6456,195681475,R608,淝河路,3278153769,2061057139
Sec6457,195681475,R608,淝河路,2061057139,3504039830
Sec6458,195681475,R608,淝河路,3504039830,2061057144
Sec6459,195681475,R608,淝河路,2061057144,3318700405
Sec6460,195681475,R608,淝河路,3318700405,3111075451
Sec6461,195681475,R608,淝河路,3111075451,2061057138
Sec6462,195681475,R608,淝河路,2061057138,3290374849
Sec6463,195681475,R608,淝河路,3290374849,1951410474
Sec6464,329404869,R609,淠河路,273126586,3634961886
Sec6465,329404869,R609,淠河路,3634961886,3634961885
Sec6466,329404869,R609,淠河路,3634961885,3634961884
Sec6467,329404869,R609,淠河路,3634961884,3290375071
Sec6468,329404869,R609,淠河路,3290375071,267119691
Sec6469,329404869,R609,淠河路,267119691,267119886
Sec6470,329404869,R609,淠河路,267119886,1040337410
Sec6471,329404869,R609,淠河路,1040337410,267119887
Sec6472,329404869,R609,淠河路,267119887,267119888
Sec6473,329404869,R609,淠河路,267119888,2623147569
Sec6474,329404869,R609,淠河路,2623147569,4677453025
Sec6475,329404869,R609,淠河路,4677453025,1040337413
Sec6476,329404869,R609,淠河路,1040337413,1450908600
Sec6477,333018636,R610,淠河路,1450790569,1087385011
Sec6478,333018636,R610,淠河路,1087385011,1068779012
Sec6479,333018636,R610,淠河路,1068779012,4260747803
Sec6480,333018636,R610,淠河路,4260747803,1068779008
Sec6481,333018636,R610,淠河路,1068779008,1068779011
Sec6482,333018636,R610,淠河路,1068779011,1450908598
Sec6483,197107466,R611,淠河路,1233263650,1450790569
Sec6484,417720120,R612,淮北路,4142927442,4142927434
Sec6485,417720120,R612,淮北路,4142927434,4901661945
Sec6486,417720120,R612,淮北路,4901661945,4048844299
Sec6487,417720120,R612,淮北路,4048844299,4048844090
Sec6488,417720120,R612,淮北路,4048844090,4901661943
Sec6489,417720120,R612,淮北路,4901661943,4048844173
Sec6490,417720120,R612,淮北路,4048844173,5002899066
Sec6491,417720120,R612,淮北路,5002899066,2071127794
Sec6492,417720120,R612,淮北路,2071127794,4048844162
Sec6493,417720120,R612,淮北路,4048844162,4142927435
Sec6494,417720120,R612,淮北路,4142927435,2071127807
Sec6495,195741294,R613,淮南路,2061578971,3401318180
Sec6496,195741294,R613,淮南路,3401318180,4048844174
Sec6497,195741294,R613,淮南路,4048844174,2061578951
Sec6498,195741294,R613,淮南路,2061578951,2061578880
Sec6499,195741294,R613,淮南路,2061578880,2061578863
Sec6500,195741294,R613,淮南路,2061578863,2071117463
Sec6501,195741294,R613,淮南路,2071117463,2061578870
Sec6502,195741294,R613,淮南路,2061578870,2061578933
Sec6503,195741294,R613,淮南路,2061578933,3105469918
Sec6504,195741294,R613,淮南路,3105469918,3290375412
Sec6505,195741294,R613,淮南路,3290375412,3290375414
Sec6506,195741294,R613,淮南路,3290375414,2061578981
Sec6507,195741294,R613,淮南路,2061578981,3105410797
Sec6508,195741294,R613,淮南路,3105410797,2061578919
Sec6509,195741294,R613,淮南路,2061578919,3105410798
Sec6510,195741294,R613,淮南路,3105410798,2061578961
Sec6511,195741294,R613,淮南路,2061578961,3105410799
Sec6512,195741294,R613,淮南路,3105410799,2061578969
Sec6513,195741294,R613,淮南路,2061578969,2061578861
Sec6514,195741294,R613,淮南路,2061578861,2061578942
Sec6515,195741294,R613,淮南路,2061578942,3105410800
Sec6516,195741294,R613,淮南路,3105410800,2061578926
Sec6517,195741294,R613,淮南路,2061578926,4142927395
Sec6518,195741294,R613,淮南路,4142927395,2061578899
Sec6519,195741294,R613,淮南路,2061578899,3105410801
Sec6520,195741294,R613,淮南路,3105410801,2061578903
Sec6521,195741294,R613,淮南路,2061578903,2061578921
Sec6522,195741294,R613,淮南路,2061578921,3105410802
Sec6523,195741294,R613,淮南路,3105410802,2061578917
Sec6524,195741294,R613,淮南路,2061578917,3105410803
Sec6525,195741294,R613,淮南路,3105410803,2061578959
Sec6526,195741294,R613,淮南路,2061578959,3105410804
Sec6527,195741294,R613,淮南路,3105410804,2061578891
Sec6528,195741294,R613,淮南路,2061578891,4182160803
Sec6529,195741294,R613,淮南路,4182160803,4142927429
Sec6530,195741294,R613,淮南路,4142927429,4182131417
Sec6531,195741294,R613,淮南路,4182131417,2074210261
Sec6532,195741294,R613,淮南路,2074210261,2074210235
Sec6533,195741294,R613,淮南路,2074210235,4142927443
Sec6534,195741294,R613,淮南路,4142927443,5367375346
Sec6535,195741294,R613,淮南路,5367375346,2074210233
Sec6536,195741294,R613,淮南路,2074210233,2074210247
Sec6537,195741294,R613,淮南路,2074210247,4182210622
Sec6538,195741294,R613,淮南路,4182210622,3290375440
Sec6539,195741294,R613,淮南路,3290375440,3105410805
Sec6540,195741294,R613,淮南路,3105410805,2074210239
Sec6541,195741294,R613,淮南路,2074210239,4182082148
Sec6542,195741294,R613,淮南路,4182082148,2074210256
Sec6543,305855005,R614,淮南路,3290375608,3290375605
Sec6544,305855005,R614,淮南路,3290375605,3290375587
Sec6545,305855005,R614,淮南路,3290375587,3290375585
Sec6546,305855005,R614,淮南路,3290375585,3290375564
Sec6547,305855005,R614,淮南路,3290375564,3290375561
Sec6548,305855005,R614,淮南路,3290375561,3105419923
Sec6549,305855005,R614,淮南路,3105419923,4901661968
Sec6550,305855005,R614,淮南路,4901661968,4901661972
Sec6551,305855005,R614,淮南路,4901661972,4182082166
Sec6552,305855005,R614,淮南路,4182082166,4182082165
Sec6553,305855005,R614,淮南路,4182082165,3105421266
Sec6554,305855005,R614,淮南路,3105421266,4182082161
Sec6555,305855005,R614,淮南路,4182082161,4182082159
Sec6556,305855005,R614,淮南路,4182082159,4182082157
Sec6557,305855005,R614,淮南路,4182082157,4182082155
Sec6558,305855005,R614,淮南路,4182082155,3105421265
Sec6559,305855005,R614,淮南路,3105421265,4182082152
Sec6560,305855005,R614,淮南路,4182082152,3105421264
Sec6561,305855005,R614,淮南路,3105421264,4182082150
Sec6562,305855005,R614,淮南路,4182082150,3105421263
Sec6563,305855008,R615,淮南路,3105421263,3105421262
Sec6564,417728013,R616,淮南路,4182173419,3105419924
Sec6565,417728013,R616,淮南路,3105419924,3290375622
Sec6566,194237885,R617,淮河西路,5004138285,3290375191
Sec6567,194237885,R617,淮河西路,3290375191,2783145246
Sec6568,194237885,R617,淮河西路,2783145246,2782631889
Sec6569,194237885,R617,淮河西路,2782631889,267119757
Sec6570,194237885,R617,淮河西路,267119757,2782631890
Sec6571,194237885,R617,淮河西路,2782631890,2047611675
Sec6572,194237885,R617,淮河西路,2047611675,2782631892
Sec6573,194237885,R617,淮河西路,2782631892,2782631891
Sec6574,194237885,R617,淮河西路,2782631891,2782631893
Sec6575,194237885,R617,淮河西路,2782631893,2047611671
Sec6576,194237885,R617,淮河西路,2047611671,3105115905
Sec6577,194237885,R617,淮河西路,3105115905,2782631894
Sec6578,194237885,R617,淮河西路,2782631894,2047611672
Sec6579,194237885,R617,淮河西路,2047611672,2782631888
Sec6580,194237885,R617,淮河西路,2782631888,267119760
Sec6581,512326880,R618,淮河路,5009584243,5120688827
Sec6582,305821892,R619,淮河路,4627545194,4627545193
Sec6583,305821892,R619,淮河路,4627545193,3218497035
Sec6584,305821892,R619,淮河路,3218497035,5120920457
Sec6585,305821892,R619,淮河路,5120920457,5004138289
Sec6586,305821892,R619,淮河路,5004138289,3218497034
Sec6587,305821892,R619,淮河路,3218497034,4896988404
Sec6588,305821892,R619,淮河路,4896988404,5434517517
Sec6589,305821892,R619,淮河路,5434517517,5434517928
Sec6590,305821892,R619,淮河路,5434517928,5434517925
Sec6591,305821892,R619,淮河路,5434517925,5004138285
Sec6592,273399752,R620,淮河路桥,2782632271,2782632272
Sec6593,358582599,R621,淮海大道,3634890902,5016467045
Sec6594,358582599,R621,淮海大道,5016467045,3634890907
Sec6595,358582599,R621,淮海大道,3634890907,5010614692
Sec6596,358582599,R621,淮海大道,5010614692,3634991159
Sec6597,358582599,R621,淮海大道,3634991159,3634890908
Sec6598,358582599,R621,淮海大道,3634890908,3634890909
Sec6599,358582599,R621,淮海大道,3634890909,3634890997
Sec6600,358582599,R621,淮海大道,3634890997,3634890910
Sec6601,358582599,R621,淮海大道,3634890910,3634890967
Sec6602,358582599,R621,淮海大道,3634890967,3634890911
Sec6603,358582599,R621,淮海大道,3634890911,3634890912
Sec6604,358582599,R621,淮海大道,3634890912,3634890913
Sec6605,358582599,R621,淮海大道,3634890913,3634890914
Sec6606,358582599,R621,淮海大道,3634890914,3634890915
Sec6607,358582599,R621,淮海大道,3634890915,3634890916
Sec6608,358582599,R621,淮海大道,3634890916,3634890917
Sec6609,358582599,R621,淮海大道,3634890917,3634890918
Sec6610,358582599,R621,淮海大道,3634890918,4054803741
Sec6611,358582599,R621,淮海大道,4054803741,3634890919
Sec6612,358582599,R621,淮海大道,3634890919,4142927506
Sec6613,358582599,R621,淮海大道,4142927506,4142927471
Sec6614,358582599,R621,淮海大道,4142927471,4182140923
Sec6615,358582599,R621,淮海大道,4182140923,4182140925
Sec6616,358582599,R621,淮海大道,4182140925,4142927451
Sec6617,358582599,R621,淮海大道,4142927451,4159366171
Sec6618,358582599,R621,淮海大道,4159366171,4159366159
Sec6619,358582599,R621,淮海大道,4159366159,4159366149
Sec6620,358582599,R621,淮海大道,4159366149,4142927452
Sec6621,358582599,R621,淮海大道,4142927452,4182131430
Sec6622,358582599,R621,淮海大道,4182131430,4142927453
Sec6623,358582599,R621,淮海大道,4142927453,4142927454
Sec6624,358582599,R621,淮海大道,4142927454,4142927459
Sec6625,517875590,R622,深圳路,5052895362,5052895359
Sec6626,517875590,R622,深圳路,5052895359,5052895364
Sec6627,517875590,R622,深圳路,5052895364,4932456070
Sec6628,517875590,R622,深圳路,4932456070,4932456074
Sec6629,517875590,R622,深圳路,4932456074,3290373924
Sec6630,517875590,R622,深圳路,3290373924,4687339717
Sec6631,517875590,R622,深圳路,4687339717,4687339714
Sec6632,517875590,R622,深圳路,4687339714,4687339708
Sec6633,517875590,R622,深圳路,4687339708,3111037652
Sec6634,517875590,R622,深圳路,3111037652,3290373925
Sec6635,517875590,R622,深圳路,3290373925,3290373926
Sec6636,306266022,R623,清泉路,4964121534,3111317722
Sec6637,306266022,R623,清泉路,3111317722,3290374405
Sec6638,306266022,R623,清泉路,3290374405,3290374404
Sec6639,306266022,R623,清泉路,3290374404,3290374403
Sec6640,306266022,R623,清泉路,3290374403,3111317723
Sec6641,346124408,R624,清源路,3527374009,3527374008
Sec6642,346124408,R624,清源路,3527374008,4730490666
Sec6643,346124408,R624,清源路,4730490666,3527374007
Sec6644,196817521,R625,清源路,5003073106,3578183470
Sec6645,196817521,R625,清源路,3578183470,3578183469
Sec6646,196817521,R625,清源路,3578183469,2071127875
Sec6647,196817521,R625,清源路,2071127875,2071127873
Sec6648,196817521,R625,清源路,2071127873,3578183420
Sec6649,196817521,R625,清源路,3578183420,3578183419
Sec6650,196817521,R625,清源路,3578183419,5506805104
Sec6651,196817521,R625,清源路,5506805104,2071127845
Sec6652,378675090,R626,清源路桥,3578183395,3977416841
Sec6653,378675085,R627,清源路桥,3820931750,3977416840
Sec6654,304252697,R628,清溪路,3087863446,3272067429
Sec6655,304252697,R628,清溪路,3272067429,4692149360
Sec6656,304252697,R628,清溪路,4692149360,3087863445
Sec6657,304252697,R628,清溪路,3087863445,3087863444
Sec6658,304252697,R628,清溪路,3087863444,3290375239
Sec6659,304252697,R628,清溪路,3290375239,3290375238
Sec6660,304252697,R628,清溪路,3290375238,3087863443
Sec6661,304252697,R628,清溪路,3087863443,3087863442
Sec6662,304252697,R628,清溪路,3087863442,3272067425
Sec6663,304252697,R628,清溪路,3272067425,3087863441
Sec6664,304252697,R628,清溪路,3087863441,3087863440
Sec6665,304252697,R628,清溪路,3087863440,3087863439
Sec6666,304252697,R628,清溪路,3087863439,3087863438
Sec6667,304252697,R628,清溪路,3087863438,3087863437
Sec6668,304252697,R628,清溪路,3087863437,3087863436
Sec6669,304252697,R628,清溪路,3087863436,3087863435
Sec6670,304252697,R628,清溪路,3087863435,3290375228
Sec6671,304252697,R628,清溪路,3290375228,3290375227
Sec6672,304252736,R629,清溪路,3087863227,3087863226
Sec6673,304252736,R629,清溪路,3087863226,3087863225
Sec6674,304252736,R629,清溪路,3087863225,3087863224
Sec6675,304252736,R629,清溪路,3087863224,3087863223
Sec6676,304252736,R629,清溪路,3087863223,3087863222
Sec6677,304252733,R630,清溪路,3087863222,3087863221
Sec6678,304252733,R630,清溪路,3087863221,3087863220
Sec6679,304252733,R630,清溪路,3087863220,3087863219
Sec6680,304252733,R630,清溪路,3087863219,3087863218
Sec6681,304252733,R630,清溪路,3087863218,3087863217
Sec6682,304252733,R630,清溪路,3087863217,3087863216
Sec6683,304252733,R630,清溪路,3087863216,3087864108
Sec6684,304252733,R630,清溪路,3087864108,3087863215
Sec6685,304252733,R630,清溪路,3087863215,3087863214
Sec6686,304252733,R630,清溪路,3087863214,3524886215
Sec6687,304252733,R630,清溪路,3524886215,3087863213
Sec6688,304252733,R630,清溪路,3087863213,3087863212
Sec6689,304252733,R630,清溪路,3087863212,3087863211
Sec6690,304252733,R630,清溪路,3087863211,3087863210
Sec6691,304252733,R630,清溪路,3087863210,3087863209
Sec6692,304252733,R630,清溪路,3087863209,3524879255
Sec6693,304252733,R630,清溪路,3524879255,3087863208
Sec6694,304252733,R630,清溪路,3087863208,3087863207
Sec6695,195695461,R631,清潭路,1017326145,1030522542
Sec6696,195695461,R631,清潭路,1030522542,1071831377
Sec6697,195695461,R631,清潭路,1071831377,3592160831
Sec6698,195695461,R631,清潭路,3592160831,3264860729
Sec6699,195695461,R631,清潭路,3264860729,267120481
Sec6700,195695461,R631,清潭路,267120481,1071831362
Sec6701,195695461,R631,清潭路,1071831362,279412340
Sec6702,195695461,R631,清潭路,279412340,2062614508
Sec6703,195695461,R631,清潭路,2062614508,3265011527
Sec6704,195695461,R631,清潭路,3265011527,2062614493
Sec6705,416151900,R632,温合线,3769910458,2251016396
Sec6706,416151900,R632,温合线,2251016396,3290373919
Sec6707,416151900,R632,温合线,3290373919,3290373920
Sec6708,416151900,R632,温合线,3290373920,4166928990
Sec6709,416151900,R632,温合线,4166928990,2251016417
Sec6710,416151900,R632,温合线,2251016417,4166928482
Sec6711,416151900,R632,温合线,4166928482,2251016419
Sec6712,416151900,R632,温合线,2251016419,2251016420
Sec6713,416151900,R632,温合线,2251016420,4166928890
Sec6714,89764817,R633,湖东路,2936844727,1040346287
Sec6715,89764817,R633,湖东路,1040346287,5434531316
Sec6716,89764817,R633,湖东路,5434531316,1040346303
Sec6717,89764817,R633,湖东路,1040346303,1040346312
Sec6718,89764817,R633,湖东路,1040346312,3274093571
Sec6719,89764817,R633,湖东路,3274093571,3125296365
Sec6720,519659369,R634,湖东路,5066728743,4687339515
Sec6721,192027394,R635,湖光路,5009538020,4901475133
Sec6722,192027394,R635,湖光路,4901475133,2025927367
Sec6723,192027394,R635,湖光路,2025927367,2025927354
Sec6724,192027394,R635,湖光路,2025927354,2025927370
Sec6725,192027394,R635,湖光路,2025927370,2025927360
Sec6726,192027394,R635,湖光路,2025927360,3290375168
Sec6727,192027394,R635,湖光路,3290375168,2025927385
Sec6728,192027394,R635,湖光路,2025927385,2025927398
Sec6729,192027394,R635,湖光路,2025927398,2025927358
Sec6730,192027394,R635,湖光路,2025927358,2025927396
Sec6731,192027394,R635,湖光路,2025927396,2025927391
Sec6732,192027394,R635,湖光路,2025927391,2074097614
Sec6733,192027394,R635,湖光路,2074097614,2074097650
Sec6734,192027394,R635,湖光路,2074097650,2074097646
Sec6735,192027394,R635,湖光路,2074097646,2074097625
Sec6736,192027394,R635,湖光路,2074097625,2074097659
Sec6737,192027394,R635,湖光路,2074097659,2074097628
Sec6738,192027394,R635,湖光路,2074097628,2074097647
Sec6739,192027394,R635,湖光路,2074097647,3950226650
Sec6740,192027394,R635,湖光路,3950226650,3950226649
Sec6741,192027394,R635,湖光路,3950226649,2074097636
Sec6742,192027394,R635,湖光路,2074097636,3651460588
Sec6743,192027394,R635,湖光路,3651460588,2074097591
Sec6744,391772843,R636,湖光路,3950227768,3950227770
Sec6745,391772841,R637,湖光路,3950227767,3950227768
Sec6746,352057870,R638,湖北路,3264860703,2627414596
Sec6747,352057870,R638,湖北路,2627414596,3713796124
Sec6748,352057870,R638,湖北路,3713796124,3264792953
Sec6749,352057870,R638,湖北路,3264792953,3290374357
Sec6750,352057870,R638,湖北路,3290374357,3578332631
Sec6751,352057870,R638,湖北路,3578332631,3578332630
Sec6752,352057870,R638,湖北路,3578332630,5307223107
Sec6753,352057870,R638,湖北路,5307223107,5307223106
Sec6754,352057870,R638,湖北路,5307223106,5085197618
Sec6755,352057870,R638,湖北路,5085197618,5085197617
Sec6756,352057870,R638,湖北路,5085197617,5495015285
Sec6757,352057870,R638,湖北路,5495015285,5495015284
Sec6758,352057870,R638,湖北路,5495015284,3578331768
Sec6759,352057870,R638,湖北路,3578331768,3578331770
Sec6760,367379108,R639,湖南路,3713216437,3713416227
Sec6761,367379108,R639,湖南路,3713416227,3713416236
Sec6762,367379108,R639,湖南路,3713416236,3713796072
Sec6763,367379108,R639,湖南路,3713796072,3713416267
Sec6764,367379108,R639,湖南路,3713416267,3790256980
Sec6765,367379108,R639,湖南路,3790256980,3790256979
Sec6766,367379108,R639,湖南路,3790256979,3713796079
Sec6767,367379108,R639,湖南路,3713796079,3713796076
Sec6768,367379108,R639,湖南路,3713796076,4555236507
Sec6769,367379108,R639,湖南路,4555236507,3713216446
Sec6770,367379108,R639,湖南路,3713216446,4945648258
Sec6771,367379108,R639,湖南路,4945648258,3713796099
Sec6772,367379108,R639,湖南路,3713796099,3713796098
Sec6773,367379108,R639,湖南路,3713796098,3713796045
Sec6774,367379108,R639,湖南路,3713796045,3713072313
Sec6775,367379108,R639,湖南路,3713072313,3713072314
Sec6776,367379108,R639,湖南路,3713072314,3713072315
Sec6777,367379108,R639,湖南路,3713072315,3713544249
Sec6778,367379108,R639,湖南路,3713544249,5314007095
Sec6779,367379108,R639,湖南路,5314007095,3713072316
Sec6780,367379108,R639,湖南路,3713072316,3790256312
Sec6781,196814559,R640,滁州路,4839327271,3290375171
Sec6782,196814559,R640,滁州路,3290375171,267119938
Sec6783,196814559,R640,滁州路,267119938,2484801443
Sec6784,196814559,R640,滁州路,2484801443,3290375133
Sec6785,196814559,R640,滁州路,3290375133,267119944
Sec6786,196814559,R640,滁州路,267119944,5009540129
Sec6787,196814559,R640,滁州路,5009540129,2071098550
Sec6788,196814559,R640,滁州路,2071098550,2071098534
Sec6789,196814559,R640,滁州路,2071098534,267119943
Sec6790,196814560,R641,滨河路,267119943,3592238064
Sec6791,196814560,R641,滨河路,3592238064,3592238069
Sec6792,196814560,R641,滨河路,3592238069,3592238068
Sec6793,196814560,R641,滨河路,3592238068,2071098556
Sec6794,196814560,R641,滨河路,2071098556,1084679771
Sec6795,196814560,R641,滨河路,1084679771,1084679818
Sec6796,196814560,R641,滨河路,1084679818,1084679870
Sec6797,196814560,R641,滨河路,1084679870,2071098543
Sec6798,196814560,R641,滨河路,2071098543,1084679845
Sec6799,196814560,R641,滨河路,1084679845,3111111051
Sec6800,196814560,R641,滨河路,3111111051,273124842
Sec6801,196814560,R641,滨河路,273124842,3111111054
Sec6802,196814560,R641,滨河路,3111111054,3111115446
Sec6803,196814560,R641,滨河路,3111115446,2071098535
Sec6804,196814560,R641,滨河路,2071098535,3111115451
Sec6805,196814560,R641,滨河路,3111115451,2071098537
Sec6806,196814560,R641,滨河路,2071098537,3111110413
Sec6807,196814560,R641,滨河路,3111110413,3290374958
Sec6808,196814560,R641,滨河路,3290374958,3017250544
Sec6809,196814560,R641,滨河路,3017250544,747863030
Sec6810,196814560,R641,滨河路,747863030,3290374950
Sec6811,196814560,R641,滨河路,3290374950,2071098549
Sec6812,196814560,R641,滨河路,2071098549,2071098546
Sec6813,196814560,R641,滨河路,2071098546,3290374916
Sec6814,196814560,R641,滨河路,3290374916,3290374913
Sec6815,196814560,R641,滨河路,3290374913,2071098554
Sec6816,196814560,R641,滨河路,2071098554,3411089470
Sec6817,196814560,R641,滨河路,3411089470,2071098533
Sec6818,361113798,R642,滨河路,3656335920,3656344827
Sec6819,361113798,R642,滨河路,3656344827,3656335923
Sec6820,361113798,R642,滨河路,3656335923,3656344832
Sec6821,334028794,R643,滨河路,2071098533,3411089466
Sec6822,319975595,R644,潜口路,3264775700,3264775702
Sec6823,319975595,R644,潜口路,3264775702,3264775703
Sec6824,319975595,R644,潜口路,3264775703,3264770763
Sec6825,319975595,R644,潜口路,3264770763,3264775704
Sec6826,319975595,R644,潜口路,3264775704,3264775705
Sec6827,319975595,R644,潜口路,3264775705,4692371157
Sec6828,319975595,R644,潜口路,4692371157,3264775706
Sec6829,290517740,R645,潜山路,2940423283,2940423281
Sec6830,290517740,R645,潜山路,2940423281,2940423284
Sec6831,290517740,R645,潜山路,2940423284,2940423286
Sec6832,290517740,R645,潜山路,2940423286,2940423291
Sec6833,290517740,R645,潜山路,2940423291,2940423292
Sec6834,290517740,R645,潜山路,2940423292,2940423290
Sec6835,290517740,R645,潜山路,2940423290,2940423294
Sec6836,290517740,R645,潜山路,2940423294,2940423295
Sec6837,290517740,R645,潜山路,2940423295,2940423296
Sec6838,290517740,R645,潜山路,2940423296,2940423280
Sec6839,290517740,R645,潜山路,2940423280,2940423279
Sec6840,290517740,R645,潜山路,2940423279,1235740835
Sec6841,290517740,R645,潜山路,1235740835,2940423278
Sec6842,290517740,R645,潜山路,2940423278,3371307377
Sec6843,290517740,R645,潜山路,3371307377,3371307373
Sec6844,290517740,R645,潜山路,3371307373,3450004759
Sec6845,290517740,R645,潜山路,3450004759,5434531733
Sec6846,290517740,R645,潜山路,5434531733,3450004758
Sec6847,290517740,R645,潜山路,3450004758,5434531727
Sec6848,290517740,R645,潜山路,5434531727,2940423277
Sec6849,290517740,R645,潜山路,2940423277,5434531724
Sec6850,290517740,R645,潜山路,5434531724,5434531730
Sec6851,290517740,R645,潜山路,5434531730,2940423276
Sec6852,290517740,R645,潜山路,2940423276,2940423275
Sec6853,290517740,R645,潜山路,2940423275,2940423274
Sec6854,290517740,R645,潜山路,2940423274,2940423273
Sec6855,290517740,R645,潜山路,2940423273,2940423272
Sec6856,290517740,R645,潜山路,2940423272,2936844726
Sec6857,290517740,R645,潜山路,2936844726,3558343856
Sec6858,290517740,R645,潜山路,3558343856,2938955828
Sec6859,290517740,R645,潜山路,2938955828,2938955834
Sec6860,290517740,R645,潜山路,2938955834,1303322061
Sec6861,290517740,R645,潜山路,1303322061,5423591567
Sec6862,290517740,R645,潜山路,5423591567,1303331570
Sec6863,290517740,R645,潜山路,1303331570,3558084327
Sec6864,290517740,R645,潜山路,3558084327,3116127838
Sec6865,290517740,R645,潜山路,3116127838,1303355831
Sec6866,290517740,R645,潜山路,1303355831,1303331556
Sec6867,290517740,R645,潜山路,1303331556,2938835987
Sec6868,290517740,R645,潜山路,2938835987,2938843792
Sec6869,290517740,R645,潜山路,2938843792,2938843793
Sec6870,290517740,R645,潜山路,2938843793,2938902599
Sec6871,290517740,R645,潜山路,2938902599,267120642
Sec6872,290517740,R645,潜山路,267120642,4692371050
Sec6873,290517740,R645,潜山路,4692371050,2938844709
Sec6874,290517740,R645,潜山路,2938844709,2938844710
Sec6875,526613149,R646,潜山路,1037997384,3290375124
Sec6876,526613149,R646,潜山路,3290375124,267119692
Sec6877,526613149,R646,潜山路,267119692,267119689
Sec6878,526613149,R646,潜山路,267119689,3073582576
Sec6879,526613149,R646,潜山路,3073582576,4677453026
Sec6880,526613149,R646,潜山路,4677453026,1068736561
Sec6881,526613149,R646,潜山路,1068736561,3290375227
Sec6882,290340237,R647,潜山路立交,2938844716,2938844714
Sec6883,391858708,R648,潜水西路,3951229129,3951238182
Sec6884,391858708,R648,潜水西路,3951238182,3951229131
Sec6885,391858708,R648,潜水西路,3951229131,3598760598
Sec6886,391858708,R648,潜水西路,3598760598,3598760597
Sec6887,391858709,R649,潜水西路,3951229134,3951229132
Sec6888,391858709,R649,潜水西路,3951229132,3951229563
Sec6889,391858709,R649,潜水西路,3951229563,3951229567
Sec6890,391858709,R649,潜水西路,3951229567,3951229571
Sec6891,391858709,R649,潜水西路,3951229571,3951229130
Sec6892,298602580,R650,潭冲路,3024932429,4687339699
Sec6893,298602580,R650,潭冲路,4687339699,4687339698
Sec6894,298602580,R650,潭冲路,4687339698,3024932430
Sec6895,298602580,R650,潭冲路,3024932430,5108796675
Sec6896,298602580,R650,潭冲路,5108796675,3024932431
Sec6897,298602580,R650,潭冲路,3024932431,3024932432
Sec6898,298602580,R650,潭冲路,3024932432,3024933433
